Shipping_ID,Customer_ID,Postal_Code,City,State,Country,Shipping_Address
887,182123fb-d78a-439d-89f2-5738d0734a55,91766,East Denniston,New Jersey,Malta,"362 Logan Mission
Edwardborough, MD 87284"
888,2ae75173-f9d4-4480-8b34-b4218c0b7bb9,46542,East Justinmouth,Kentucky,Cambodia,"40839 Lisa Ford
Robertside, AK 98766"
889,e69f1750-9c17-41ce-ae84-233545dbd1ca,4470,Juliefurt,Alaska,Israel,"85304 Autumn Port
Lake Derek, AL 11535"
890,9d147e27-1d2e-49e5-9fe6-449c46e7229c,13352,Goldenmouth,Texas,Cook Islands,"29570 Castillo Valleys Apt. 519
Lake Kevinfort, PR 05063"
891,a4f9d5b6-3f21-49c9-8fb0-00843aec6c2c,78113,Stephanieside,Washington,Cayman Islands,"648 Kelly Mount Suite 439
Perezview, AR 87506"
892,033e5b61-cc2b-4c4f-babd-d91d77a3402b,48560,Mackport,Indiana,Trinidad and Tobago,"30577 Ashley Viaduct
Kimberlyville, MD 82995"
893,eb102650-450a-4535-9025-e3d4152d774f,52104,Nortonbury,California,Bulgaria,"48577 Bond Burg
Hallmouth, CA 84907"
894,23ed4faf-5072-4d0b-9c35-ff0133aa6782,73897,Michaelview,Missouri,Pakistan,"81450 James Circle
New Davidburgh, MA 66099"
895,da895de6-1105-4855-9fb8-a52b3e49792c,75332,South Douglas,Hawaii,Bermuda,"62613 Theresa Harbor Apt. 180
West David, ID 01684"
896,7f8a9f5f-b91b-4d27-8b99-2881e798f880,36808,North Patriciaside,Florida,Central African Republic,"90554 Tiffany Shores Suite 345
Whitechester, LA 77487"
897,ceb1e78b-dfe2-491a-b97b-78b8f1e7fe80,6909,Gregoryfurt,Maine,Belarus,"8150 Mack Courts
Griffinhaven, FL 95387"
898,f7b299cf-9996-496c-a13a-11b018f9989c,12751,Lake Ann,Oklahoma,Japan,"815 Martin Well Apt. 035
West Kim, CA 77888"
899,48666f97-634a-4be4-a54f-e55cdc12283c,43637,Jacobchester,Oregon,Nigeria,"542 Reese Prairie Suite 549
Williamsstad, NJ 17171"
900,88903377-6747-40a0-99cd-accb5c359c3f,67615,Arnoldfurt,Florida,Burkina Faso,"97851 Hamilton Expressway Suite 345
Petersonhaven, CO 84287"
901,b04da092-0772-4e7d-b2af-530cdff27888,56019,East Paulaland,Idaho,French Guiana,"64813 Ann Causeway Apt. 428
New Traciton, NH 33004"
902,eee5b8d7-b58e-4a9a-80e9-1d70c0640dc9,7570,Turnerberg,South Dakota,Gambia,"624 Parrish Forges Suite 317
Goodmanmouth, NJ 59213"
903,475a685a-952b-4fd3-9365-4d124a9f7666,74266,North Shawnhaven,North Carolina,Turks and Caicos Islands,"24574 Braun Fields Suite 489
North Heatherside, PA 00762"
904,cafd4647-7de0-494c-b5f8-8fa8a158e021,57230,South Julie,Wisconsin,Cape Verde,"6316 Smith Key Apt. 917
Lake Christian, VI 05122"
905,2aee7040-0c46-4b6d-840f-18c9958d8ea3,68410,Port Brendahaven,Alaska,Singapore,"2088 Kelsey Island Suite 386
Wallacestad, UT 81263"
906,ccfaff48-2955-4d39-bd23-cb18c96031ca,14033,East Robertstad,Washington,Latvia,"33083 Michael Crossroad Suite 636
Mercadoville, NV 40084"
907,ee97c37a-f5de-4348-97ca-0c57fa2edb93,24865,Riggsland,Nebraska,Micronesia,"4551 Foster Plaza Suite 336
Dillonshire, LA 86718"
908,14ec0042-e7a9-45df-9665-345e8e71a81f,10621,Lake Nathanielchester,Washington,Cook Islands,"9399 Jeremy Flat Apt. 943
South Craigton, IA 39644"
909,f10621fd-422b-4bec-8d1f-abcce616bb55,62656,Stevenland,Connecticut,Paraguay,"81214 Jackie Glen
West Natasha, AS 14900"
910,602f4f39-b4b7-4eb3-be5a-d23eaead1ada,77215,West Christine,Kentucky,South Georgia and the South Sandwich Islands,"7467 Campbell Streets
Hoganburgh, PW 75500"
911,13a2ff1e-6d16-40fb-864f-b140fda4e73d,3831,North Brandon,New York,Greenland,"Unit 9759 Box 1630
DPO AE 48618"
912,bc264f7e-5679-49d5-bc49-fe75ff8459f5,61031,Lake Timothyton,Pennsylvania,Italy,"068 Hill Street
Martinstad, SD 01824"
913,278d810e-17e7-465b-b80c-f0bc23d80309,28171,Port Jeromeshire,Florida,Malaysia,"14112 Walker Keys Suite 771
East Davidmouth, IN 33227"
914,84f41885-229c-49ca-a340-a70346317d57,15111,Dianafurt,Rhode Island,Venezuela,"36258 Hughes Ports
Justinhaven, MO 23873"
915,1fd4673f-ba41-4fe1-80fd-4832a5b002f7,66988,Lake Ryan,Ohio,Poland,"63858 Jones Crossroad
North Davidport, OK 56187"
916,c7180d33-aaa4-4770-96f6-43edb8c52887,73290,Clarkshire,Vermont,Andorra,"543 Skinner Shores
North Rebecca, ID 87740"
917,58a8ad1a-b7a8-4105-8958-f449d9973bb0,37764,Amyport,South Carolina,Sri Lanka,"Unit 1236 Box 6339
DPO AP 00616"
918,2b6a4953-166b-42bd-a2de-5259d13c40c4,66573,Lucaschester,Florida,Ethiopia,"0884 Lawrence Fort
Dorseyhaven, IA 25195"
919,ba4355d9-0257-4212-a7c7-090d761f1825,90238,Adrianahaven,Maine,Bhutan,"87283 Jason Turnpike
Andreaburgh, IA 40997"
920,3d599bc1-c3aa-4144-af61-91727344da1b,54175,Davidburgh,Arkansas,Guatemala,"17373 Julia Pike Suite 466
Piercemouth, TN 72006"
921,79ef11af-ee1d-4a1b-a620-8b3fcb82ff75,10045,Mcleanport,Virginia,China,"57788 Nicole Motorway Suite 456
East Destiny, AK 88285"
922,3e64d7c8-e3a3-448a-b78c-8bb0a35c9507,60050,Jamieshire,New Mexico,Bahamas,"095 Gonzalez Wells
West Haileyberg, MT 82687"
923,9d44fd6a-5117-48b8-b752-9295abc31b95,63013,North Michelle,Georgia,Estonia,"3369 Stephen Flats Suite 818
Victoriatown, NC 97561"
924,759d23fc-1a00-4b1f-a0f8-d6a1c96f4a92,17039,Gentrybury,New Jersey,Estonia,"5560 Brian Park Apt. 348
Beckerstad, ME 57745"
925,62fb5015-c30a-4380-b85f-a7514ade2e49,25412,Robertview,New Mexico,Uzbekistan,"12782 Megan Station
Carolshire, TX 31108"
926,5a9e07f8-1158-4849-8c84-435678afabb0,97191,East Tristanville,North Dakota,Nepal,"241 Gomez Stream
Timothyshire, SD 66671"
927,10c3e4f3-eef9-41cb-a58f-76a9497a48ba,59733,Jaredborough,New Mexico,Cayman Islands,"Unit 9808 Box 1871
DPO AA 23299"
928,b4fd2838-66df-406b-8543-c09caed5153f,1417,South Vickiside,New Mexico,Kenya,"39145 Martinez Village
Lopezbury, NC 28767"
929,b6605ff0-c095-4bd9-8ed5-448824291b93,7149,Suzanneside,Ohio,Oman,"689 Anderson Track Suite 889
West John, MO 06686"
930,08e99430-3694-4a7d-8e9b-9fa75e503299,1698,Lauramouth,South Dakota,Mauritius,"81192 Rose Lodge
Derrickfort, GU 27586"
931,3d5fc332-fea8-4840-9917-d6ff8e3bb04a,39480,Cynthiaside,North Carolina,Pitcairn Islands,"129 Shepherd Overpass
Loriburgh, WV 10539"
932,0b65da78-3e36-44f0-89c2-1b20047c49f0,91320,South Brandiview,Arkansas,Turkey,"4055 Dixon Bridge
Anneborough, NH 03966"
933,af6b0e2e-63bb-4584-8979-6b98fff33464,81164,Mitchellberg,Illinois,Isle of Man,"726 Reyes Orchard Suite 721
Jenkinston, VI 84586"
934,e994f198-afc4-4407-ac6b-1363aa9d110f,57270,Lake Angelaport,Oregon,Hong Kong,"85311 Hopkins Path Suite 472
Griffinburgh, VI 48939"
935,1d12e6f0-8c1a-486d-ac55-465dd0aa2acb,67578,Humphreyton,New Mexico,Solomon Islands,"3676 Jay Island
Port Nancybury, WA 69134"
936,2afcc3d3-45ac-4601-81ef-3b40241d71e0,69080,New Carolynbury,Texas,Greece,"49365 Shah Stream Apt. 822
Evanstown, IL 90935"
937,a71fef00-5c36-46a7-91a2-2886af3aadb9,54352,West Angelica,Montana,Brunei Darussalam,"47619 Sara Wells Apt. 982
Port Jason, MA 90021"
938,6197aec9-979c-44b7-b8b4-eabcd4a6b476,37835,New Benjamintown,Iowa,Malawi,"8332 Odom Port
Smithhaven, HI 20412"
939,cdee20a9-2c47-4034-abab-7462f51fbe1e,89523,West Justinport,Maine,Azerbaijan,"0835 Holt Row Apt. 615
East Phillip, NY 27814"
940,1ee00043-c0a1-42c2-9849-61f14f29f716,19985,North Dennisland,Washington,British Indian Ocean Territory (Chagos Archipelago),"PSC 0280, Box 6933
APO AA 68801"
941,6bf49baa-532a-41de-a343-fdbe7830e1b2,92624,South Matthewport,Wyoming,North Macedonia,"64831 Reed Throughway
North Stephanie, AK 54669"
942,44962255-8938-45b3-9a30-4b3cddb9b68a,42652,West David,Maryland,Kenya,"8406 Christopher Street Suite 717
Darinmouth, TN 98690"
943,4bbec0e8-5bba-4563-a70c-4ded7f226d5d,31952,East Oliviaberg,Connecticut,Panama,"825 Scott Burg
South Aliciashire, IA 81003"
944,2a0eeba4-875a-4592-86df-7c5ba1f45dde,34506,West Thomas,Indiana,Faroe Islands,"859 Parker Forest Suite 591
Smithchester, OR 40398"
945,ca650d7a-c4a6-4027-9815-9114468564d0,29316,North Mario,South Carolina,Venezuela,"835 Kayla Heights
Gonzalezland, MN 59629"
946,951a4dc8-1b27-44ed-ab67-9bb49b041ab9,85623,Port Arthur,Nebraska,Uzbekistan,"25349 Riggs Inlet
West Pamela, CO 84949"
947,684c0d7e-3233-4939-8c45-04822821bf0c,74560,Elizabethport,Massachusetts,Liechtenstein,"6565 Luis Vista Apt. 127
West Patriciaburgh, MH 86638"
948,b2ca0db1-5db7-4dac-b90b-081cb1341d56,97744,Hooverville,South Dakota,Guyana,"208 Fuentes Circle Suite 283
Kentfort, DE 56539"
949,5fba44ec-b190-4dba-96eb-485192790329,60049,Lake Anthony,Connecticut,Cayman Islands,"4123 Ross Springs Suite 993
East Mary, GU 10179"
950,db8ffdd8-3374-4e03-a00b-0ebc13ea8c5d,53796,Ramirezton,Washington,Marshall Islands,"0475 Carolyn Island Suite 292
New Albertmouth, IA 61525"
951,f3c300ce-bfb2-4483-9689-b68e7985210e,24982,West Josephberg,North Carolina,Iceland,"9599 Hall Prairie Suite 877
Julieside, MD 92474"
952,7efd70ba-2e9d-492a-b814-dc798b54f719,80471,Port Michaelhaven,Indiana,Guinea,"9553 Cooper Dam Suite 561
Port Carlland, WI 08984"
953,a8e3a30b-247c-4d29-81cf-bc1d9a924070,47600,Colliertown,Massachusetts,British Indian Ocean Territory (Chagos Archipelago),"9256 Richard Coves Apt. 460
West David, CT 79346"
954,2f2178d2-4c22-4a11-8689-91f4d1162c48,53616,Johnnyton,New Hampshire,Grenada,"8355 Simon Camp
North Kristen, NC 27608"
955,945f6a24-7c85-476a-9483-0e454453bb2e,54994,Port Christopher,New Mexico,Morocco,"49288 Margaret Wall
Adamschester, NY 83267"
956,c5878470-b59a-4965-95f9-1a4792567eb1,7129,North Joshuastad,Ohio,Myanmar,"451 Jennifer Expressway
Wallaceshire, CT 52073"
957,c3bb9e3a-7e06-457d-9946-b813ef9d9e63,35081,Matthewfurt,Pennsylvania,Portugal,"235 Jacob Spur Suite 241
Jessicafurt, PA 98974"
958,ece8e962-fbaf-4139-910b-a84e00345f5b,67175,Georgeberg,Nevada,Aruba,"50560 Rhodes Isle
Erikashire, IN 44775"
959,138c372a-cf0e-45ca-827d-92713bf573e3,74921,West Michaelview,Arizona,Honduras,"5292 Lawson Wells Apt. 539
Port Henrytown, TX 54097"
960,0436d4c8-10bf-4800-8fb9-7e4065131d66,744,Port Adrian,Texas,Korea,"65250 Ronald Inlet
North Kimberlyburgh, CO 34705"
961,2a246826-bd17-4d9a-a67e-aa73002230f8,21674,Lake Angelaburgh,Oregon,Tajikistan,"16131 Paul Curve Suite 565
North Loretta, MT 49507"
962,3e84f2da-e392-4f9b-a724-fefaf9eb05e5,47368,Gabrielport,Maryland,Dominican Republic,"1000 Taylor Camp Apt. 723
West Christopherborough, GU 03646"
963,f7cf2adb-0275-4f33-8ca9-267b20a7ff99,92260,Hunterstad,Utah,Brunei Darussalam,"902 Knight Causeway Apt. 677
Hutchinsonshire, MP 71733"
964,a239d48c-94fd-44aa-a46c-c99d9b6d1cab,37958,North Ethan,Kentucky,Sweden,"0800 Jill Loaf Suite 070
Claytonfort, ND 40528"
965,96c0973b-9c06-4eb7-8a7e-6e5787bc9e70,25821,Chungport,Alabama,Wallis and Futuna,"4813 Michael Walks
West Paul, ID 64683"
966,75e3e23f-4639-44f1-ba0f-aba80a2bb948,69831,Joelport,Texas,Tunisia,"14124 Zhang Flat
Port Jessica, VI 40649"
967,12db2258-72aa-44eb-8c80-62579ad2dd06,9675,South Michaelmouth,New Hampshire,Belgium,"3553 Cooper Parkways
Lake Dawnburgh, ND 94905"
968,74bdf0c6-10fe-4eff-bb62-378327bd5453,75027,Campbellmouth,Washington,Morocco,"55461 Nelson Alley
New Kyle, HI 16388"
969,dee25e95-141e-4431-b198-fff5e48ba106,90433,New Rachel,Arkansas,Iceland,"095 Moses Cliff
Johnmouth, NM 87156"
970,3783ef67-3edf-45bf-b4db-4a2991fb754d,98204,Rayhaven,South Dakota,Mauritania,"03876 Erika Burg
Richardton, UT 77427"
971,476796c6-e0d6-4130-b475-5c47b3653326,73132,Davisland,Washington,Haiti,"61104 Taylor Mountain Suite 519
East Alyssaview, DC 75683"
972,de4b244d-44bb-4996-a899-f591718c2d45,86368,East Lisafurt,Connecticut,Macao,"16479 Elizabeth Manors
North Jeffburgh, RI 32629"
973,9e9355b4-a544-4557-8f1d-324b149f0955,1497,Derrickstad,Idaho,Tunisia,"Unit 0637 Box 5040
DPO AA 91465"
974,6e31e7e4-ab1a-4b1f-8952-61f407dd389f,84436,Lauraton,Washington,Saint Lucia,"882 Suzanne Heights
New Lawrencehaven, MD 25333"
975,4b074b9c-a0cb-4b1c-97c5-c8df2bb65a5e,59521,Lake Courtney,North Carolina,Falkland Islands (Malvinas),"649 Steven Stream
Amandaview, ID 41363"
976,125084ef-3418-4c5c-913b-2a5ddc0ab378,70766,Weaverberg,Mississippi,Slovenia,"267 Michael Corner
Cookberg, IL 68587"
977,84b217c5-c8d0-49f5-9c4d-4791e649c8eb,11848,Churchmouth,Pennsylvania,Mauritania,"PSC 9677, Box 8067
APO AE 03046"
978,b8ca4395-d6c5-49d0-97b1-d953843c49da,82062,New Heathershire,Utah,Slovakia (Slovak Republic),"679 Gonzalez Ville Apt. 084
West Eric, TX 80411"
979,9fd3358a-97f1-408c-afb3-a27e9444c6c1,85607,Dukebury,Ohio,Austria,"967 Baxter Walks
Lake Ryanfurt, VA 79142"
980,ce040e4f-20b2-44f2-a6a3-1d4576e9f5ce,82948,Snydermouth,Arkansas,Ireland,"355 Parker Court
Johnsonchester, UT 70070"
981,7586ccd3-9095-46e3-b92b-2ed242810e19,45837,Lake Kaitlynbury,Rhode Island,Saint Barthelemy,"32513 Hull Crescent Suite 892
Jonesport, OR 57295"
982,3773d0ee-fe59-456e-a0d1-34bba5f70df5,23612,Susanbury,Texas,Vanuatu,"739 Brian Spurs
Port Jamiehaven, AZ 82233"
983,1a766af0-5a7c-4c01-8a6c-ce01e213ac9d,53419,East Kevin,Louisiana,Tajikistan,"599 Floyd Centers Apt. 415
South Alexisstad, CA 36139"
984,3e534cc3-40bc-41bd-a652-9c671b0bf8a5,81140,South Darlene,Texas,United Arab Emirates,"4466 Gray Island
Bethanyport, MH 98171"
985,d94767eb-6652-4dea-86ce-a7e2e273e096,46149,Kyletown,Hawaii,Oman,"954 Myers Brook
Lake Christianhaven, DC 08775"
986,1e75eb3a-9ba5-4ea6-82ec-886abe298058,17863,West Danielle,South Carolina,Iran,"440 Carson Port Suite 634
Lake Heather, MA 22883"
987,c53c32ef-2e64-4ac4-ac48-3707ab1ebd1f,24756,Whitemouth,Arkansas,Japan,"75333 Clayton Forges Apt. 292
Lake Matthew, DE 67330"
988,ebc19a03-a32d-4d3c-9976-f30cee3d3a70,54502,South Stephanie,Indiana,Timor-Leste,"426 Amy Islands
Collinsberg, MT 21928"
989,0598403f-7a42-44a9-994e-9f23feb20394,78892,Thompsonfort,South Dakota,Pakistan,"01490 Lopez Garden
Port Adamton, ND 35200"
990,8832dd24-c104-475b-8327-d687d3912b58,26856,Jonathanport,Utah,Western Sahara,"875 Duarte Knolls
Garciamouth, TX 16464"
